alignment	phase	planet	operation	row	slot	character_name	baseId
Mix	4	Kessel	5	2	4	IG-88	IG88
Mix	4	Kessel	5	2	5	Razor Crest	RAZORCREST
Mix	4	Kessel	5	3	1	Rey	GLREY
Mix	4	Kessel	5	3	2	Jedi Knight Luke Skywalker	JEDIKNIGHTLUKE
Mix	4	Kessel	5	3	3	Boba Fett, Scion of Jango	BOBAFETTSCION
Mix	4	Kessel	5	3	4	50R-T	50RT
Mix	4	Kessel	5	3	5	Rebel Y-wing	YWINGREBEL
Mix	4	Kessel	6	1	1	Sith Eternal Emperor	SITHPALPATINE
Mix	4	Kessel	6	1	2	Darth Malak	DARTHMALAK
Mix	4	Kessel	6	1	3	Razor Crest	RAZORCREST
Mix	4	Kessel	6	1	4	Sith Empire Trooper	SITHTROOPER
Mix	4	Kessel	6	1	5	TIE Silencer	TIESILENCER
Mix	4	Kessel	6	2	1	Rey	GLREY
Mix	4	Kessel	6	2	2	Darth Malak	DARTHMALAK
Mix	4	Kessel	6	2	3	Ben Solo	BENSOLO
Mix	4	Kessel	6	2	4	Admiral Ackbar	ADMIRALACKBAR
Mix	4	Kessel	6	2	5	Commander Ahsoka Tano	COMMANDERAHSOKA
Mix	4	Kessel	6	3	1	Supreme Leader Kylo Ren	SUPREMELEADERKYLOREN
Mix	4	Kessel	6	3	2	Starkiller	STARKILLER
Mix	4	Kessel	6	3	3	Commander Ahsoka Tano	COMMANDERAHSOKA
Mix	4	Kessel	6	3	4	Dark Trooper	DARKTROOPER
Mix	4	Kessel	6	3	5	Kylo Ren	KYLOREN
Mix	4	Mandalor					BENSOLO
Mix	4	Mandalor					BENSOLO
Mix	4	Mandalor					BOBAFETTSCION
Mix	4	Mandalor					CAPITALEXECUTOR
Mix	4	Mandalor					CAPITALEXECUTOR
Mix	4	Mandalor					CAPITALEXECUTOR
Mix	4	Mandalor					CAPITALLEVIATHAN
Mix	4	Mandalor					CAPITALLEVIATHAN
Mix	4	Mandalor					CAPITALLEVIATHAN
Mix	4	Mandalor					CAPITALLEVIATHAN
Mix	4	Mandalor					CAPITALPROFUNDITY
Mix	4	Mandalor					CAPTAINDROGAN
Mix	4	Mandalor					CAPTAINDROGAN
Mix	4	Mandalor					CAPTAINREX
Mix	4	Mandalor					CAPTAINREX
Mix	4	Mandalor					CEREJUNDA
Mix	4	Mandalor					CEREJUNDA
Mix	4	Mandalor					CEREJUNDA
Mix	4	Mandalor					COMEUPPANCE
Mix	4	Mandalor					COMEUPPANCE
Mix	4	Mandalor					COMEUPPANCE
Mix	4	Mandalor					COMMANDERAHSOKA
Mix	4	Mandalor					COMMANDERAHSOKA
Mix	4	Mandalor					COMMANDERAHSOKA
Mix	4	Mandalor					CORUSCANTUNDERWORLDPOLICE
Mix	4	Mandalor					DARTHBANE
Mix	4	Mandalor					DARTHBANE
Mix	4	Mandalor					DARTHMALAK
Mix	4	Mandalor					DARTHMALGUS
Mix	4	Mandalor					DOCTORAPHRA
Mix	4	Mandalor					DOCTORAPHRA
Mix	4	Mandalor					DOCTORAPHRA
Mix	4	Mandalor					DOCTORAPHRA
Mix	4	Mandalor					FURYCLASSINTERCEPTOR
Mix	4	Mandalor					FURYCLASSINTERCEPTOR
Mix	4	Mandalor					FURYCLASSINTERCEPTOR
Mix	4	Mandalor					GENERALSKYWALKER
Mix	4	Mandalor					GENERALSKYWALKER
Mix	4	Mandalor					GENERALSKYWALKER
Mix	4	Mandalor					GLLEIA
Mix	4	Mandalor					GLLEIA
Mix	4	Mandalor					GLLEIA
Mix	4	Mandalor					GLLEIA
Mix	4	Mandalor					GLREY
Mix	4	Mandalor					GLREY
Mix	4	Mandalor					JEDIKNIGHTLUKE
Mix	4	Mandalor					JEDIKNIGHTLUKE
Mix	4	Mandalor					JEDIMASTERKENOBI
Mix	4	Mandalor					KELLERANBEQ
Mix	4	Mandalor					KELLERANBEQ
Mix	4	Mandalor					KIADIMUNDI
Mix	4	Mandalor					KIADIMUNDI
Mix	4	Mandalor					LORDVADER
Mix	4	Mandalor					LORDVADER
Mix	4	Mandalor					LORDVADER
Mix	4	Mandalor					MERRIN
Mix	4	Mandalor					MERRIN
Mix	4	Mandalor					PRINCESSKNEESAA
Mix	4	Mandalor					PRINCESSKNEESAA
Mix	4	Mandalor					RAZORCREST
Mix	4	Mandalor					SCYTHE
Mix	4	Mandalor					SITHPALPATINE
Mix	4	Mandalor					SITHPALPATINE
Mix	4	Mandalor					SITHPALPATINE
Mix	4	Mandalor					SITHSUPREMACYCLASS
Mix	4	Mandalor					SITHSUPREMACYCLASS
Mix	4	Mandalor					STAP
Mix	4	Mandalor					STAP
Mix	4	Mandalor					STARKILLER
Mix	4	Mandalor					STARKILLER
Mix	4	Mandalor					STARKILLER
Mix	4	Mandalor					SUPREMELEADERKYLOREN
Mix	4	Mandalor					TARFFUL
Mix	4	Mandalor					TARFFUL
Mix	4	Mandalor					TARONMALICOS
Mix	4	Mandalor					TARONMALICOS
Mix	4	Mandalor					TARONMALICOS
Mix	4	Mandalor					TIEDAGGER
Mix	4	Mandalor					TIEDAGGER
Mix	4	Mandalor					TIEDAGGER
Mix	4	Mandalor					TIEINTERCEPTOR
Mix	4	Mandalor					TRENCH
Mix	4	Mandalor					TRENCH
Mix	4	Mandalor					TRENCH
Mix	4	Mandalor					TUSKENCHIEFTAIN
Mix	4	Mandalor					TUSKENHUNTRESS
Mix	4	Mandalor					TUSKENHUNTRESS
Mix	4	Mandalor					WATTAMBOR
Mix	4	Mandalor					WATTAMBOR
Mix	4	Mandalor					WATTAMBOR
Mix	5	Vandor	1	1	1	Profundity	CAPITALPROFUNDITY
Mix	5	Vandor	1	1	2	Scythe	SCYTHE
Mix	5	Vandor	1	1	3	Ahsoka Tano (Fulcrum)	FULCRUMAHSOKA
Mix	5	Vandor	1	1	4	Resistance Hero Finn	EPIXFINN
Mix	5	Vandor	1	1	5	Wedge Antilles's X-wing	XWINGRED2
Mix	5	Vandor	1	2	1	Sith Eternal Emperor	SITHPALPATINE
Mix	5	Vandor	1	2	2	Ben Solo	BENSOLO
Mix	5	Vandor	1	2	3	Gauntlet Starfighter	GAUNTLETSTARFIGHTER
Mix	5	Vandor	1	2	4	Hound's Tooth	HOUNDSTOOTH
Mix	5	Vandor	1	2	5	Jedi Consular's Starfighter	JEDISTARFIGHTERCONSULAR
Mix	5	Vandor	1	3	1	Executor	CAPITALEXECUTOR
Mix	5	Vandor	1	3	2	Commander Ahsoka Tano	COMMANDERAHSOKA
Mix	5	Vandor	1	3	3	Imperial TIE Bomber	TIEBOMBERIMPERIAL
Mix	5	Vandor	1	3	4	Wicket	WICKET
Mix	5	Vandor	1	3	5	Starkiller	STARKILLER
Mix	5	Vandor	2	1	1	Profundity	CAPITALPROFUNDITY
Mix	5	Vandor	2	1	2	Commander Ahsoka Tano	COMMANDERAHSOKA
Mix	5	Vandor	2	1	3	50R-T	50RT
Mix	5	Vandor	2	1	4	Starkiller	STARKILLER
Mix	5	Vandor	2	1	5	Hunter	BADBATCHHUNTER
Mix	5	Vandor	2	2	1	Jedi Master Luke Skywalker	GRANDMASTERLUKE
Mix	5	Vandor	2	2	2	Boba Fett, Scion of Jango	BOBAFETTSCION
Mix	5	Vandor	2	2	3	Jolee Bindo	JOLEEBINDO
Mix	5	Vandor	2	2	4	Darth Malak	DARTHMALAK
Mix	5	Vandor	2	2	5	Darth Sidious	DARTHSIDIOUS
Mix	5	Vandor	2	3	1	Profundity	CAPITALPROFUNDITY
Mix	5	Vandor	2	3	2	Darth Malgus	DARTHMALGUS
Mix	5	Vandor	2	3	3	Hondo Ohnaka	HONDO
Mix	5	Vandor	2	3	4	Grand Inquisitor	GRANDINQUISITOR
Mix	5	Vandor	2	3	5	Darth Malak	DARTHMALAK
Mix	5	Vandor	3	1	1	Profundity	CAPITALPROFUNDITY
Mix	5	Vandor	3	1	2	Scythe	SCYTHE
Mix	5	Vandor	3	1	3	IG-100 MagnaGuard	MAGNAGUARD
Mix	5	Vandor	3	1	4	Bistan	BISTAN
Mix	5	Vandor	3	1	5	Tusken Shaman	TUSKENSHAMAN
Mix	5	Vandor	3	2	1	Sith Eternal Emperor	SITHPALPATINE
Mix	5	Vandor	3	2	2	Commander Ahsoka Tano	COMMANDERAHSOKA
Mix	5	Vandor	3	2	3	Old Daka	DAKA
Mix	5	Vandor	3	2	4	Bastila Shan	BASTILASHAN
Mix	5	Vandor	3	2	5	Kylo Ren	KYLOREN
Mix	5	Vandor	3	3	1	Rey	GLREY
Mix	5	Vandor	3	3	2	Commander Ahsoka Tano	COMMANDERAHSOKA
Mix	5	Vandor	3	3	3	Bodhi Rook	BODHIROOK
Mix	5	Vandor	3	3	4	Barriss Offee	BARRISSOFFEE
Mix	5	Vandor	3	3	5	Starkiller	STARKILLER
Mix	5	Vandor	4	1	1	Supreme Leader Kylo Ren	SUPREMELEADERKYLOREN
Mix	5	Vandor	4	1	2	Boba Fett, Scion of Jango	BOBAFETTSCION
Mix	5	Vandor	4	1	3	Darth Malak	DARTHMALAK
Mix	5	Vandor	4	1	4	Mace Windu	MACEWINDU
Mix	5	Vandor	4	1	5	Hyena Bomber	HYENABOMBER
Mix	5	Vandor	4	2	1	Profundity	CAPITALPROFUNDITY
Mix	5	Vandor	4	2	2	Scythe	SCYTHE
Mix	5	Vandor	4	2	3	Jedi Knight Luke Skywalker	JEDIKNIGHTLUKE
Mix	5	Vandor	4	2	4	Anakin's Eta-2 Starfighter	JEDISTARFIGHTERANAKIN
Mix	5	Vandor	4	2	5	Raven's Claw	RAVENSCLAW
Mix	5	Vandor	4	3	1	Supreme Leader Kylo Ren	SUPREMELEADERKYLOREN
Mix	5	Vandor	4	3	2	Razor Crest	RAZORCREST
Mix	5	Vandor	4	3	3	Grand Inquisitor	GRANDINQUISITOR
Mix	5	Vandor	4	3	4	Jedi Consular's Starfighter	JEDISTARFIGHTERCONSULAR
Mix	5	Vandor	4	3	5	Padm̩ Amidala	PADMEAMIDALA
Mix	5	Vandor	5	1	1	Jedi Master Kenobi	JEDIMASTERKENOBI
Mix	5	Vandor	5	1	2	Maul	MAULS7
Mix	5	Vandor	5	1	3	General Skywalker	GENERALSKYWALKER
Mix	5	Vandor	5	1	4	Starkiller	STARKILLER
Mix	5	Vandor	5	1	5	Talia	TALIA
Mix	5	Vandor	5	2	1	Jedi Master Kenobi	JEDIMASTERKENOBI
Mix	5	Vandor	5	2	2	Commander Ahsoka Tano	COMMANDERAHSOKA
Mix	5	Vandor	5	2	3	General Skywalker	GENERALSKYWALKER
Mix	5	Vandor	5	2	4	Grand Inquisitor	GRANDINQUISITOR
Mix	5	Vandor	5	2	5	First Order Executioner	FIRSTORDEREXECUTIONER
Mix	5	Vandor	5	3	1	Jedi Master Kenobi	JEDIMASTERKENOBI
Mix	5	Vandor	5	3	2	Ben Solo	BENSOLO
Mix	5	Vandor	5	3	3	General Skywalker	GENERALSKYWALKER
Mix	5	Vandor	5	3	4	Grand Inquisitor	GRANDINQUISITOR
Mix	5	Vandor	5	3	5	Emperor Palpatine	EMPERORPALPATINE
Mix	5	Vandor	6	1	1	Executor	CAPITALEXECUTOR
Mix	5	Vandor	6	1	2	Commander Ahsoka Tano	COMMANDERAHSOKA
Mix	5	Vandor	6	1	3	Grand Inquisitor	GRANDINQUISITOR
Mix	5	Vandor	6	1	4	Echo	BADBATCHECHO
Mix	5	Vandor	6	1	5	TIE Echelon	FIRSTORDERTIEECHELON
Mix	5	Vandor	6	2	1	Jedi Master Luke Skywalker	GRANDMASTERLUKE
Mix	5	Vandor	6	2	2	Razor Crest	RAZORCREST
Mix	5	Vandor	6	2	3	Grand Inquisitor	GRANDINQUISITOR
Mix	5	Vandor	6	2	4	Hyena Bomber	HYENABOMBER
Mix	5	Vandor	6	2	5	Nightsister Initiate	NIGHTSISTERINITIATE
Mix	5	Vandor	6	3	1	Lord Vader	LORDVADER
Mix	5	Vandor	6	3	2	Darth Malgus	DARTHMALGUS
Mix	5	Vandor	6	3	3	Grand Inquisitor	GRANDINQUISITOR
Mix	5	Vandor	6	3	4	Old Daka	DAKA
Mix	5	Vandor	6	3	5	Chewbacca	CHEWBACCALEGENDARY
Mix	6	Hoth	1	1	1	Rey	GLREY
Mix	6	Hoth	1	1	2	Scythe	SCYTHE
Mix	6	Hoth	1	1	3	Darth Traya	DARTHTRAYA
Mix	6	Hoth	1	1	4	Sana Starros	SANASTARROS
Mix	6	Hoth	1	1	5	IG-100 MagnaGuard	MAGNAGUARD
Mix	6	Hoth	1	2	1	Supreme Leader Kylo Ren	SUPREMELEADERKYLOREN
Mix	6	Hoth	1	2	2	Commander Ahsoka Tano	COMMANDERAHSOKA
Mix	6	Hoth	1	2	3	Imperial Probe Droid	IMPERIALPROBEDROID
Mix	6	Hoth	1	2	4	Sith Trooper	FOSITHTROOPER
Mix	6	Hoth	1	2	5	Ninth Sister	NINTHSISTER
Mix	6	Hoth	1	3	1	Rey	GLREY
Mix	6	Hoth	1	3	2	Darth Malgus	DARTHMALGUS
Mix	6	Hoth	1	3	3	General Kenobi	GENERALKENOBI
Mix	6	Hoth	1	3	4	Old Daka	DAKA
Mix	6	Hoth	1	3	5	Maul	MAULS7
Mix	6	Hoth	2	1	1	Jedi Master Kenobi	JEDIMASTERKENOBI
Mix	6	Hoth	2	1	2	Scythe	SCYTHE
Mix	6	Hoth	2	1	3	Imperial Probe Droid	IMPERIALPROBEDROID
Mix	6	Hoth	2	1	4	Boba Fett, Scion of Jango	BOBAFETTSCION
Mix	6	Hoth	2	1	5	Sith Empire Trooper	SITHTROOPER
Mix	6	Hoth	2	2	1	Rey	GLREY
Mix	6	Hoth	2	2	2	Darth Malgus	DARTHMALGUS
Mix	6	Hoth	2	2	3	Wat Tambor	WATTAMBOR
Mix	6	Hoth	2	2	4	Ben Solo	BENSOLO
Mix	6	Hoth	2	2	5	Outrider	OUTRIDER
Mix	6	Hoth	2	3	1	Supreme Leader Kylo Ren	SUPREMELEADERKYLOREN
Mix	6	Hoth	2	3	2	Darth Malgus	DARTHMALGUS
Mix	6	Hoth	2	3	3	Darth Traya	DARTHTRAYA
Mix	6	Hoth	2	3	4	Commander Ahsoka Tano	COMMANDERAHSOKA
Mix	6	Hoth	2	3	5	Maul	MAULS7
Mix	6	Hoth	3	1	1	Jedi Master Luke Skywalker	GRANDMASTERLUKE
Mix	6	Hoth	3	1	2	Scythe	SCYTHE
Mix	6	Hoth	3	1	3	General Kenobi	GENERALKENOBI
Mix	6	Hoth	3	1	4	Clone Sergeant - Phase I	CLONESERGEANTPHASEI
Mix	6	Hoth	3	1	5	Dark Trooper	DARKTROOPER
Mix	6	Hoth	3	2	1	Executor	CAPITALEXECUTOR
Mix	6	Hoth	3	2	2	Commander Ahsoka Tano	COMMANDERAHSOKA
Mix	6	Hoth	3	2	3	Rebel Officer Leia Organa	HOTHLEIA
Mix	6	Hoth	3	2	4	Young Lando Calrissian	YOUNGLANDO
Mix	6	Hoth	3	2	5	Veteran Smuggler Chewbacca	SMUGGLERCHEWBACCA
Mix	6	Hoth	3	3	1	Sith Eternal Emperor	SITHPALPATINE
Mix	6	Hoth	3	3	2	Darth Malgus	DARTHMALGUS
Mix	6	Hoth	3	3	3	Darth Traya	DARTHTRAYA
Mix	6	Hoth	3	3	4	Emperor's Shuttle	EMPERORSSHUTTLE
Mix	6	Hoth	3	3	5	Boba Fett, Scion of Jango	BOBAFETTSCION
Mix	6	Hoth	4	1	1	Supreme Leader Kylo Ren	SUPREMELEADERKYLOREN
Mix	6	Hoth	4	1	2	Scythe	SCYTHE
Mix	6	Hoth	4	1	3	Han Solo	HANSOLO
Mix	6	Hoth	4	1	4	First Order Officer	FIRSTORDEROFFICERMALE
Mix	6	Hoth	4	1	5	B1 Battle Droid	B1BATTLEDROIDV2
Mix	6	Hoth	4	2	1	Lord Vader	LORDVADER
Mix	6	Hoth	4	2	2	Darth Malgus	DARTHMALGUS
Mix	6	Hoth	4	2	3	General Kenobi	GENERALKENOBI
Mix	6	Hoth	4	2	4	HK-47	HK47
Mix	6	Hoth	4	2	5	TIE Echelon	FIRSTORDERTIEECHELON
Mix	6	Hoth	4	3	1	Lord Vader	LORDVADER
Mix	6	Hoth	4	3	2	Darth Malgus	DARTHMALGUS
Mix	6	Hoth	4	3	3	Wat Tambor	WATTAMBOR
Mix	6	Hoth	4	3	4	Jedi Consular	JEDIKNIGHTCONSULAR
Mix	6	Hoth	4	3	5	Asajj Ventress	ASAJVENTRESS
Mix	6	Hoth	5	1	1	Rey	GLREY
Mix	6	Hoth	5	1	2	Scythe	SCYTHE
Mix	6	Hoth	5	1	3	Boba Fett, Scion of Jango	BOBAFETTSCION
Mix	6	Hoth	5	1	4	Hermit Yoda	HERMITYODA
Mix	6	Hoth	5	1	5	Sana Starros	SANASTARROS
Mix	6	Hoth	5	2	1	Supreme Leader Kylo Ren	SUPREMELEADERKYLOREN
Mix	6	Hoth	5	2	2	Maul	MAULS7
Mix	6	Hoth	5	2	3	Commander Ahsoka Tano	COMMANDERAHSOKA
Mix	6	Hoth	5	2	4	Han Solo	HANSOLO
Mix	6	Hoth	5	2	5	Nute Gunray	NUTEGUNRAY
Mix	6	Hoth	5	3	1	Rey	GLREY
Mix	6	Hoth	5	3	2	Razor Crest	RAZORCREST
Mix	6	Hoth	5	3	3	Ben Solo	BENSOLO
Mix	6	Hoth	5	3	4	Han Solo	HANSOLO
Mix	6	Hoth	5	3	5	Pao	PAO
Mix	6	Hoth	6	1	1	Jedi Master Luke Skywalker	GRANDMASTERLUKE
Mix	6	Hoth	6	1	2	Scythe	SCYTHE
Mix	6	Hoth	6	1	3	Razor Crest	RAZORCREST
Mix	6	Hoth	6	1	4	Aurra Sing	AURRA_SING
Mix	6	Hoth	6	1	5	Dengar	DENGAR
Mix	6	Hoth	6	2	1	Lord Vader	LORDVADER
Mix	6	Hoth	6	2	2	Darth Malgus	DARTHMALGUS
Mix	6	Hoth	6	2	3	Razor Crest	RAZORCREST
Mix	6	Hoth	6	2	4	Resistance Pilot	RESISTANCEPILOT
Mix	6	Hoth	6	2	5	Chief Nebit	CHIEFNEBIT
Mix	6	Hoth	6	3	1	Jedi Master Kenobi	JEDIMASTERKENOBI
Mix	6	Hoth	6	3	2	Commander Ahsoka Tano	COMMANDERAHSOKA
Mix	6	Hoth	6	3	3	Ben Solo	BENSOLO
Mix	6	Hoth	6	3	4	Admiral Raddus	ADMIRALRADDUS
Mix	6	Hoth	6	3	5	Nightsister Initiate	NIGHTSISTERINITIATE
